post_id,platform,url,caption,transcript,creator,published_at,likes,comments_reported,views,waves,raw_refs,seed_id,seed_notes,media_type,paid_partnership,input_url,theme_tags,category,category_method,transcript_status,retrieved_at,comments_collected,substantive_candidates
ig:DEzlTFitiVD,instagram,https://www.instagram.com/p/DEzlTFitiVD/,"Reviewing some bags in my collection and reminding myself that I don't need to buy a NEW BAG even though I have just updated my WISHLIST 🙊🥹🥹

Which one is your favorite? 😍","Men I may not know, but shoes, shoes I know. I have this little problem. Expensive footwear. I've spent $40,000 on shoes and I have no place to live. I will literally be the old woman who lived in her shoes. Sometimes it's hard to walk in a single",adebola_t,2025-01-14T12:34:30.000Z,1697,114,64210,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=46"", ""raw/12-ig-discovery-transcripts-items.json#row=47""]",,,Video,False,https://www.instagram.com/p/DEzlTFitiVD/,"[""designer_spend"", ""social_judgment"", ""purchase_trigger""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,63,42
ig:DXVOOh9kQ3Q,instagram,https://www.instagram.com/p/DXVOOh9kQ3Q/,"Please message me for details 

#lvbags #diorbag #pradabag #louisvuitton #yslbag",,luxsource.co,2026-04-19T23:26:19.000Z,10,0,80,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=47""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,0,0
ig:DNmCCilMNu9,instagram,https://www.instagram.com/p/DNmCCilMNu9/,New Arrivals Choose your favorite bag from here 😻♥️ #newcollection #luxury #newbag #bag #fashion,,zora.st0re,2025-08-20T22:59:25.000Z,56,44,17538,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=48""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,"[""purchase_trigger""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,21,2
ig:DGit5LyJaGI,instagram,https://www.instagram.com/p/DGit5LyJaGI/,These bags are working overtime in my closet 👜 more of my favorite bags in my shopmy,,livvperez,2025-02-26T16:20:17.000Z,-1,21,27663,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=49""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,[],handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,14,7
ig:DGa5ahNMX3E,instagram,https://www.instagram.com/p/DGa5ahNMX3E/,Limited stock only!! Link in bio! #bags #bagslover #louisvuitton,僕らは何回だってきっと、そう何年経ってきっと、さよならと共に終わるだけなんだ仕方がないよ,_authy.x,2025-02-23T15:26:43.000Z,19556,298,2499148,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=50"", ""raw/12-ig-discovery-transcripts-items.json#row=9""]",,,Video,False,https://www.instagram.com/p/DGa5ahNMX3E/,"[""purchase_trigger""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,80,14
ig:DVZbEBLDHvc,instagram,https://www.instagram.com/p/DVZbEBLDHvc/,"3 ways to elevate your style instantly:😉
✅Invest in structure. ®
✅Stick to a signature color palette.
✅Never underestimate a statement bag.
We’ve sourced the best of the best this week so you don’t have to😊😊.
Which one
would you style first?🤔👜#fashion #handbag #bag #styledandsourced #luxurybags bag",,styledandsourced_sa,2026-03-02T21:35:39.000Z,3,0,137,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=51""]",,,Video,False,https://www.instagram.com/popular/handbag-quality,"[""outfit_upgrade""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,0,0
ig:DHcHZwpyvme,instagram,https://www.instagram.com/p/DHcHZwpyvme/,"Comment “SUEDE” and I’ll send you all of the details to this beautiful bag that is perfect for spring 🌸 This designer bag is under $1K and such a great size for everyday! xx

#stylinbyaylin #unboxing #handbagobsessed #springhandbag",What if I was gone?,stylinbyaylin,2025-03-20T23:23:13.000Z,-1,401,147235,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=52"", ""raw/12-ig-discovery-transcripts-items.json#row=35""]",,,Video,False,https://www.instagram.com/p/DHcHZwpyvme/,"[""quality_material"", ""travel_scale""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,24,2
ig:DHn-pONT1xi,instagram,https://www.instagram.com/p/DHn-pONT1xi/,"China made Bags are just as good as anywhere on the planet! 💪

Why? Because we inherit the technology and craftmenship from europe 🥰

Send in the bag design that you love and we can give you a quote! 

#affordableluxurybags","Still think China-made bags are low quality? Hello, I'm Mr. Bao. Let me tell you something you don't know. For almost 10 years now, many of the European luxury brands have been making the bags in China. They send the production here but still write made in Italy or made in France. You can Google search online. Some of the big brands have been discovered that they have factories in China. This is why we already have the best technology, best leather, the most skilled craftsmen. We use the same machines, the same materials, and the same techniques. We produce what is known as luxury-grade bags. We use leather and the hardware from the same factory that supplies the European luxury brands. Our bags are beautifully made, the stitching, the edge, the leather, everything is near perfect. So even your friends who always carry designer bags will not notice. In fact, some of them may be already carrying our bags. We have over 10,000 types of bag styles, so if you see any bag you like, screenshot and send it to us, we will check and give you the best quote. Remember, you deserve to pay only for the craftsmanship, not just the name.",discreet_couture,2025-03-25T13:53:38.000Z,2027,158,134844,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=53"", ""raw/12-ig-discovery-transcripts-items.json#row=44""]",,,Video,False,https://www.instagram.com/p/DHn-pONT1xi/,"[""new_brand"", ""designer_spend"", ""european_style"", ""euro_trip"", ""outfit_upgrade"", ""markup_skepticism"", ""quality_material""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,80,44
ig:DENcmRnxd0j,instagram,https://www.instagram.com/p/DENcmRnxd0j/,"4 luxury bags under €500

#baginspo #affordableluxurybags #bagslover #outfitinspo #outfitinspiration",,timeasocol,2024-12-30T17:01:06.000Z,227,8,20652,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=54""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,"[""designer_spend"", ""outfit_upgrade"", ""travel_scale""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,3,0
ig:DXtUXg6BH2W,instagram,https://www.instagram.com/p/DXtUXg6BH2W/,"Elevated style without the elevated price. 🤎
This bag is the definition of a high‑quality luxe for less find — the perfect everyday essential that goes with literally everything.
🔗 in bio

#unboxing #designer #bag #luxeforless #bougieonabudget",,a_quiet_luxury_,2026-04-29T08:00:00.000Z,26,10,2130,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=55""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,"[""designer_spend"", ""outfit_upgrade"", ""quality_material""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,7,1
ig:DKzkvhDq8Pt,instagram,https://www.instagram.com/p/DKzkvhDq8Pt/,"Another day deinfluencing the girls from buying fakes ❌ nothing luxurious about it and you’re better off with an ‘inspired by’ high quality alternative that respects the original designer 😌 

#luxurybags #designerbags #affordableluxury #luxurylife",,nucchi_,2025-06-12T15:33:48.000Z,1776,37,58351,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=56""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,"[""designer_spend"", ""quality_material"", ""purchase_trigger""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,26,16
ig:DSLgtUIkmC4,instagram,https://www.instagram.com/p/DSLgtUIkmC4/,"I swear by them 👜

#luxurybags",,eshitastic,2025-12-12T22:18:56.000Z,374,37,62074,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=57""]",,,Video,False,https://www.instagram.com/popular/affordable-luxury-bags,[],adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,13,9
ig:DXm-M_ciNmX,instagram,https://www.instagram.com/p/DXm-M_ciNmX/,"To SHOP, comment: BAG, & I’ll send details immediately to you.
.
Elegant & timeless bag that is perfect for any season. One of my top seller bags of 2025. The quality is amazing and the price point is the perfect mid point between luxury and affordable brands. 
.
.
.
#ltkover40 #luxurybags",I'm sorry.,alinelowry,2026-04-26T20:52:48.000Z,1754,3495,188472,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=58"", ""raw/12-ig-discovery-transcripts-items.json#row=14""]",,,Video,False,https://www.instagram.com/p/DXm-M_ciNmX/,"[""designer_spend"", ""old_money"", ""quality_material"", ""seasonal_woven""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,automatic_unverified,2026-09-11,44,0
ig:Cl2HtNBtl03,instagram,https://www.instagram.com/p/Cl2HtNBtl03/,"6 underrated handbags that I love! ✨I’m always drawn to  high quality bags with minimal branding. 🤍

https://liketk.it/3WD27 #baglover #bagcollection #classicstyle #stylereels",,lillyandgrant,2022-12-06T23:55:20.000Z,29969,149,1250057,"[""07-ig-keyword-discovery"", ""12-ig-discovery-transcripts""]","[""raw/07-ig-keyword-discovery-items.json#row=59"", ""raw/12-ig-discovery-transcripts-items.json#row=4""]",,,Video,False,https://www.instagram.com/p/Cl2HtNBtl03/,"[""new_brand"", ""old_money"", ""outfit_upgrade"", ""quality_material""]",handbag_context,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,80,50
ig:DWElt7lDpSO,instagram,https://www.instagram.com/p/DWElt7lDpSO/,"Spring Europe travel capsule process! I basically do the “travel sudoku” method but I don’t like to repeat tops as often so I add more and it still fits in a carry on! 
Comment “link” for the link to my post with the full packing list and lots of outfit combos plus outfit links! 

#travelcapsule sudoku packing method, sudoku travel capsule, Europe spring travel capsule, European vacation travel capsule, European vacation capsule, vacation packing list, spring European vacation, carry on only travel capsule, carry on only vacation packing",,cbstyled,2026-03-19T15:53:53.000Z,2185,1243,172901,"[""07-ig-keyword-discovery""]","[""raw/07-ig-keyword-discovery-items.json#row=60""]",,,Video,False,https://www.instagram.com/popular/europe-fall-outfits,"[""european_style"", ""euro_trip"", ""outfit_upgrade"", ""logo_independence"", ""travel_scale""]",adjacent_fashion_or_other,lexical screening of creator caption/transcript; review source before bag-specific claims,not_available,2026-09-11,2,0
